new_screening_id,previous_screening_id,match_method,manual_level3_decision,new_title,previous_title,year,doi
NS1626,NS1631,doi,OUT,Digital Twin Development for Nuclear Power Plant Units: A Flexible Modeling Complex Approach,Digital Twin Development for Nuclear Power Plant Units: A Flexible Modeling Complex Approach,2025,10.1109/RusAutoCon65989.2025.11177360
NS1627,NS1632,doi,OUT,Digital Twin Modeling Enabled Machine Tool Intelligence: A Review,Digital Twin Modeling Enabled Machine Tool Intelligence: A Review,2024,10.1186/s10033-024-01036-2
NS1632,NS1134,doi,OUT,Utility Driven Digital Twin Deployment for Energy-Efficient Industrial Edge Networks,Utility Driven Digital Twin Deployment for Energy-Efficient Industrial Edge Networks,2025,10.1109/TGCN.2025.3553863
NS1633,NS1638,doi,OUT,Enhanced Cybersecurity Monitoring in Multi-Plant Flexible Manufacturing Environments,Enhanced Cybersecurity Monitoring in Multi-Plant Flexible Manufacturing Environments,2025,10.1109/DSN-S65789.2025.00027
NS1636,NS1642,doi,OUT,Toward a Digital Ecosystem for Additive Manufacturing Driven by Standards-Based Digital Thread and Digital Twins,Toward a Digital Ecosystem for Additive Manufacturing Driven by Standards-Based Digital Thread and Digital Twins,2025,10.1109/ACCESS.2025.3641205
NS1637,NS1643,doi,OUT,Few-Shot and Portable 3D Manufacturing Defect Tracking with Enterprise Digital Twins Based Mixed Reality,Few-Shot and Portable 3D Manufacturing Defect Tracking with Enterprise Digital Twins Based Mixed Reality,2025,10.1007/978-3-031-80136-5_2
NS1641,NS1647,doi,OUT,A Preliminary Design of a Thermal Management System for High-Performance Electric Vehicles: Numerical Simulation and Experimental Validation,A Preliminary Design of a Thermal Management System for High-Performance Electric Vehicles: Numerical Simulation and Experimental Validation,2025,10.1088/1742-6596/3143/1/012068
NS1642,NS1142,doi,OUT,A Novel Digital Twin Enabled Weighted Task Optimization Framework for Software Defined Data Centers in Industry 4.0,A Novel Digital Twin Enabled Weighted Task Optimization Framework for Software Defined Data Centers in Industry 4.0,2025,10.1109/WCNC61545.2025.10978632
NS1643,NS1648,doi,OUT,Optimization of Synchronization Frequencies and Offloading Strategies in MEC-Assisted Digital Twin Networks,Optimization of Synchronization Frequencies and Offloading Strategies in MEC-Assisted Digital Twin Networks,2025,10.1109/JIOT.2025.3563858
NS1646,NS1651,doi,OUT,"Industry 4.0 Design Principles, Technologies, and Applications","Industry 4.0 Design Principles, Technologies, and Applications",2025,10.1201/9781003581963-11
NS1647,NS1653,doi,OUT,Digital twin-based adaptive opti-state control approach for production-logistics synchronisation system,Digital twin-based adaptive opti-state control approach for production-logistics synchronisation system,2025,10.1080/00207543.2025.2546030
NS1652,NS1661,doi,OUT,"Predictive Modeling in Semiconductor Manufacturing: A Systematic Review of Cycle Time Prediction, Anomaly Detection, and Digital Twin Integration","Predictive Modeling in Semiconductor Manufacturing: A Systematic Review of Cycle Time Prediction, Anomaly Detection, and Digital Twin Integration",2025,10.1109/WSC68292.2025.11338987
NS1653,NS1662,doi,OUT,Simulation System for Electrostatic Coating and Automated Robotic Coating Strategy Development for H-Beams of Various Scales,Simulation System for Electrostatic Coating and Automated Robotic Coating Strategy Development for H-Beams of Various Scales,2025,10.1109/CASE58245.2025.11163840
NS1655,NS1664,doi,OUT,AI-Powered Sustainable Manufacturing in Industry 5.0—A Multi-technology Approach for Smart and Resilient Factories,AI-Powered Sustainable Manufacturing in Industry 5.0—A Multi-technology Approach for Smart and Resilient Factories,2025,10.1201/9781003725053-30
NS1657,NS1666,doi,OUT,Digital twin technologies in manufacturing operations: an assessment in light of Lean 4.0,Digital twin technologies in manufacturing operations: an assessment in light of Lean 4.0,2025,10.1108/IJQRM-12-2024-0430
NS1661,NS1670,doi,OUT,GENERATIVE AI-DRIVEN DISRUPTION MANAGEMENT IN MATRIX PRODUCTION: A DIGITAL TWIN-BASED FRAMEWORK FOR RESILIENT OPERATIONS TOWARDS INDUSTRY 5.0,GENERATIVE AI-DRIVEN DISRUPTION MANAGEMENT IN MATRIX PRODUCTION: A DIGITAL TWIN-BASED FRAMEWORK FOR RESILIENT OPERATIONS TOWARDS INDUSTRY 5.0,2025,10.1115/IMECE2025-167119
NS1663,NS1673,doi,OUT,Digital twin-enabled real-time control for robot arm-based manufacturing via reinforcement learning,Digital twin-enabled real-time control for robot arm-based manufacturing via reinforcement learning,2025,10.1007/s10845-025-02728-9
NS1664,NS1674,doi,OUT,Digital Twins Use in Plastic Surgery: A Systematic Review,Digital Twins Use in Plastic Surgery: A Systematic Review,2024,10.3390/jcm13247861
NS1665,NS1676,doi,OUT,Digital Twins Tools and Technologies in Smart Manufacturing,Digital Twins Tools and Technologies in Smart Manufacturing,2025,10.1002/9781394303601.ch7
NS1667,NS1678,doi,OUT,Human-Centric Smart Manufacturing: A Framework Utilizing Digital Twins and Cyber-Physical Production Systems,Human-Centric Smart Manufacturing: A Framework Utilizing Digital Twins and Cyber-Physical Production Systems,2025,10.1007/978-3-031-80775-6_25
NS1668,NS1173,doi,OUT,An evaluation method for the layout of industrial digital twin monitoring interfaces based on entropy weight-TOPSIS,An evaluation method for the layout of industrial digital twin monitoring interfaces based on entropy weight-TOPSIS,2025,10.1109/M2VIP67511.2025.11165595
NS1669,NS1680,doi,OUT,Deployment of Robots for the Automation in the Composites Industry,Deployment of Robots for the Automation in the Composites Industry,2025,10.1007/978-3-032-02106-9_65
NS1670,NS1681,doi,OUT,DataDRILL: Resilience Testbed for Industrial Cyber-physical Systems,DataDRILL: Resilience Testbed for Industrial Cyber-physical Systems,2025,10.1109/COMSNETS63942.2025.10885712
NS1671,NS1682,doi,OUT,Digital twin for weld pool evolution by data-physics integrated driving,Digital twin for weld pool evolution by data-physics integrated driving,2024,10.1016/j.jmapro.2024.09.022
NS1677,NS1687,doi,OUT,Ethical technology design for production systems: A human-centered approach at the LEONARDO learning factory,Ethical technology design for production systems: A human-centered approach at the LEONARDO learning factory,2025,10.1016/j.procs.2025.02.046
NS1679,NS1689,doi,OUT,Antenna Element Design Considerations for Intelligent Automated Assembly,Antenna Element Design Considerations for Intelligent Automated Assembly,2025,10.1109/SoutheastCon56624.2025.10971275
NS1681,NS1692,doi,OUT,Accelerating Industry 4.0 and 5.0: The Potential of Generative Artificial Intelligence,Accelerating Industry 4.0 and 5.0: The Potential of Generative Artificial Intelligence,2025,10.1007/978-3-031-80760-2_29
NS1682,NS1694,doi,OUT,Digital Twin-Enabled Robotic Automation of Electrolyzer Assemblies for Power-to-X Solutions,Digital Twin-Enabled Robotic Automation of Electrolyzer Assemblies for Power-to-X Solutions,2025,10.1007/978-3-032-02106-9_44
NS1685,NS1697,doi,OUT,Joint calibration of Manning’s roughness and seepage in canals using NSGA-II for precision hydrodynamic modeling,Joint calibration of Manning’s roughness and seepage in canals using NSGA-II for precision hydrodynamic modeling,2025,10.3389/frwa.2025.1709125
NS1686,NS1699,doi,OUT,Revolutionizing AI: Applications of Graph Neural Networks Across Industries,Revolutionizing AI: Applications of Graph Neural Networks Across Industries,2025,10.1007/978-3-031-88538-9_8
NS1688,NS1702,doi,OUT,Knowledge Graph-Enhanced Digital Twin Framework for Optimized Job Shop Scheduling in Smart Manufacturing,Knowledge Graph-Enhanced Digital Twin Framework for Optimized Job Shop Scheduling in Smart Manufacturing,2025,10.1109/ACCESS.2025.3532600
NS1690,NS1704,doi,OUT,Intelligent Optimization of Manufacturing Supply Chains via Digital Twins and Deep Learning,Intelligent Optimization of Manufacturing Supply Chains via Digital Twins and Deep Learning,2025,10.1109/ICEACE67491.2025.11439432
NS1691,NS1706,doi,OUT,Federated Continual Digital Twins for Industrial Edge Systems,Federated Continual Digital Twins for Industrial Edge Systems,2025,10.1109/CNC68716.2025.11484550
NS1694,NS1709,doi,OUT,A Knowledge-Driven Reconfigurable Modeling Method for Digital Twin Flexible Production Lines,A Knowledge-Driven Reconfigurable Modeling Method for Digital Twin Flexible Production Lines,2025,10.1109/ICMTIM65484.2025.11041322
NS1695,NS1710,doi,OUT,Simulation-based Digital Twin for enhancing human-robot collaboration in assembly systems,Simulation-based Digital Twin for enhancing human-robot collaboration in assembly systems,2024,10.1016/j.jmsy.2024.10.024
NS1698,NS1714,doi,OUT,Digital twin-driven virtual commissioning system research for the intelligent detection production line of sleeves,Digital twin-driven virtual commissioning system research for the intelligent detection production line of sleeves,2025,10.1201/9781003470083-25
NS1700,NS1716,doi,OUT,Digital Twins in the IIoT: Current Practices and Future Directions Toward Industry 5.0,Digital Twins in the IIoT: Current Practices and Future Directions Toward Industry 5.0,2025,10.32604/cmc.2025.061411
NS1702,NS1718,doi,OUT,"Industrial, Collaborative, and Mobile Robotics in Aerospace Manufacturing: Technical Review focused on Industry 5.0","Industrial, Collaborative, and Mobile Robotics in Aerospace Manufacturing: Technical Review focused on Industry 5.0",2025,10.1109/ISMSIT67332.2025.11267834
NS1704,NS1720,doi,OUT,A Cognitive Digital Twin for Industry 5.0 Based on a Large Language Model Agent,A Cognitive Digital Twin for Industry 5.0 Based on a Large Language Model Agent,2025,10.1109/ICHMS65439.2025.11154278
NS1705,NS1721,doi,OUT,From cloud manufacturing to cloud–edge collaborative manufacturing,From cloud manufacturing to cloud–edge collaborative manufacturing,2024,10.1016/j.rcim.2024.102790
NS1706,NS1722,doi,OUT,TOWARDS SMART FACTORIES: THE DEVELOPMENT OF AUTONOMOUS MOBILE ROBOTS FOR INTRALOGISTICS 4.0,TOWARDS SMART FACTORIES: THE DEVELOPMENT OF AUTONOMOUS MOBILE ROBOTS FOR INTRALOGISTICS 4.0,2025,10.2507/36th.daaam.proceedings.018
NS1708,NS1221,doi,OUT,AI and Digital Twin Federation-Based Flexible Safety Control for Human–Robot Collaborative Work Cell,AI and Digital Twin Federation-Based Flexible Safety Control for Human–Robot Collaborative Work Cell,2025,10.1109/ACCESS.2025.3586121
NS1709,NS1223,doi,OUT,Autonomous Vehicle for Industry 5.0: Digital Twin for System Safety Validation,Autonomous Vehicle for Industry 5.0: Digital Twin for System Safety Validation,2025,10.5220/0013476600003941
NS1710,NS1724,doi,OUT,TOWARDS ADAPTIVE QUALITY CONTROL AND SAMPLING IN MANUFACTURING,TOWARDS ADAPTIVE QUALITY CONTROL AND SAMPLING IN MANUFACTURING,2025,10.1049/icp.2025.0117
NS1718,NS1731,doi,OUT,FPGA-Based Sensors for Distributed Digital Manufacturing Systems: A State-of-the-Art Review,FPGA-Based Sensors for Distributed Digital Manufacturing Systems: A State-of-the-Art Review,2024,10.3390/s24237709
NS1719,NS1232,title_year,OUT,Research on Digital Twin-based safety teaching model in digital manufacturing: a new pathway for integrated vocational education,Research on Digital Twin-based safety teaching model in digital manufacturing: a new pathway for integrated vocational education,2025,
NS1722,NS1734,doi,OUT,Development of a Novel Retrofit Framework Considering Industry 4.0 Concepts: A Case Study of a Modular Production System,Development of a Novel Retrofit Framework Considering Industry 4.0 Concepts: A Case Study of a Modular Production System,2025,10.3390/pr13010136
NS1730,NS1743,doi,OUT,HUMAN IN THE LOOP DIGITAL TWIN TRAINING MODULE FOR AUTOMOTIVE BODY-IN-WHITE ASSEMBLY,HUMAN IN THE LOOP DIGITAL TWIN TRAINING MODULE FOR AUTOMOTIVE BODY-IN-WHITE ASSEMBLY,2025,10.1115/DETC2025-169077
NS1731,NS1744,doi,OUT,A Digital Twin Framework With Meta- and Transfer Learning for Scalable Multi-Machine Modeling and Optimization in Semiconductor Manufacturing,A Digital Twin Framework With Meta- and Transfer Learning for Scalable Multi-Machine Modeling and Optimization in Semiconductor Manufacturing,2025,10.1109/ACCESS.2025.3568002
NS1732,NS1745,doi,OUT,Manufacturing-driven AI: synthetic image generation for automated fiber orientation analysis in reinforced polymers,Manufacturing-driven AI: synthetic image generation for automated fiber orientation analysis in reinforced polymers,2025,10.1007/s00170-025-16831-x
NS1733,NS1746,doi,OUT,Production-Logistics Synchronisation Mechanism and Method of Cellular Assembly Systems Based on Digital-Twin and Out-of-Order Execution,Production-Logistics Synchronisation Mechanism and Method of Cellular Assembly Systems Based on Digital-Twin and Out-of-Order Execution,2025,10.1049/cim2.70035
NS1734,NS1747,doi,OUT,Blockchain-based cloud-edge collaborative data management for human-robot collaboration digital twin system,Blockchain-based cloud-edge collaborative data management for human-robot collaboration digital twin system,2024,10.1016/j.jmsy.2024.09.006
NS1735,NS1748,doi,OUT,Digital Twin of Ventricular Activation Through Realistic Purkinje Network Calibrated to Clinical ECGs,Digital Twin of Ventricular Activation Through Realistic Purkinje Network Calibrated to Clinical ECGs,2025,10.22489/CinC.2025.358
NS1736,NS1749,doi,OUT,Green Technologies for Sustainability: A Robotics and Automation Perspective,Green Technologies for Sustainability: A Robotics and Automation Perspective,2025,10.1109/ACROSET66531.2025.11280740
NS1738,NS1751,doi,OUT,Smart Supply Chain: Integrating Production and Maintenance for Agile and Resilient Manufacturing in Industry 4.0,Smart Supply Chain: Integrating Production and Maintenance for Agile and Resilient Manufacturing in Industry 4.0,2025,10.1109/LOGISTIQUA66323.2025.11122712
NS1739,NS1752,doi,OUT,SDN-Integrated Cloud-Edge Digital Twin Framework for Real-Time Monitoring in Additive Manufacturing,SDN-Integrated Cloud-Edge Digital Twin Framework for Real-Time Monitoring in Additive Manufacturing,2025,10.1109/CAMAD67323.2025.11229916
NS1740,NS1245,doi,OUT,Integrating digital factory twin and AI for monitoring manufacturing systems through synthetic data generation and vision transformers,Integrating digital factory twin and AI for monitoring manufacturing systems through synthetic data generation and vision transformers,2025,10.1016/j.cirp.2025.04.037
NS1742,NS1754,doi,OUT,Digital twin-based cross-enterprise production-delivery synchronization in a highly dynamic environment,Digital twin-based cross-enterprise production-delivery synchronization in a highly dynamic environment,2024,10.1016/j.cie.2024.110680
NS1744,NS1756,doi,OUT,A Digital Twin Framework for Optimized Production Configuration and Simulation for Order Deadline Fulfilment: A Case Study in an Italian Food Company,A Digital Twin Framework for Optimized Production Configuration and Simulation for Order Deadline Fulfilment: A Case Study in an Italian Food Company,2025,10.1109/ICE/ITMC65658.2025.11106618
